id	Case_no	Accession	Host	Sample_type	Preferred_date	Date_source	Barangay	Municipality	Municipality_std	Province	Province_std	Region	Region_std	Latitude	Longitude	Source	Author	Pubmed	Genome_coverage	Host_scientific	Host_common	Host_type	Major_Island	seq_name	phylogenetic_clade	decimal_date
OR971557__12-sep-2021	NA	OR971557	Canis lupus familiaris	brain	44451	date_collected	Domingo	Sara	Iloilo-Sara	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99941334	Canis lupus familiaris	Dog	Domestic	Visayas	OR971557	AL_Asian_SEA4	2021.69589
OR971556__12-jul-2021	NA	OR971556	Canis lupus familiaris	brain	44389	date_collected	M. Chavez	San lorenzo	Guimaras-San Lorenzo	Guimaras	Guimaras	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99941334	Canis lupus familiaris	Dog	Domestic	Visayas	OR971556	AL_Asian_SEA4	2021.52603
OR971555__27-oct-2021	NA	OR971555	Canis lupus familiaris	brain	44496	date_collected	Zone 1 calumpang molo	Iloilo city	Iloilo-Ajuy	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971555	AL_Asian_SEA4	2021.81918
OR971554__29-oct-2021	NA	OR971554	Canis lupus familiaris	brain	44498	date_collected	Thtp pob	Maasin	Iloilo-Maasin	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971554	AL_Asian_SEA4	2021.82466
OR971553__27-oct-2021	NA	OR971553	Canis lupus familiaris	brain	44496	date_collected	Mag bato	Lambunao	Iloilo-Lambunao	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971553	AL_Asian_SEA4	2021.81918
OR971552__26-oct-2021	NA	OR971552	Canis lupus familiaris	brain	44495	date_collected	San pedro molo	Iloilo city	Iloilo-Ajuy	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971552	AL_Asian_SEA4	2021.81644
OR971551__25-oct-2021	NA	OR971551	Canis lupus familiaris	brain	44494	date_collected	NA	Oton	Iloilo-Oton	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971551	AL_Asian_SEA4	2021.8137
OR971550__25-oct-2021	NA	OR971550	Canis lupus familiaris	brain	44494	date_collected	Escailla sub. Mandurriao	Iloilo city	Iloilo-Ajuy	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971550	AL_Asian_SEA4	2021.8137
OR971549__22-oct-2021	NA	OR971549	Canis lupus familiaris	brain	44491	date_collected	Camalongo	Calinog	Iloilo-Calinog	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971549	AL_Asian_SEA4	2021.80548
OR971548__19-oct-2021	NA	OR971548	Canis lupus familiaris	brain	44488	date_collected	Mina west pob.	Mina	Iloilo-Mina	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971548	AL_Asian_SEA4	2021.79726
OR971547__19-oct-2021	NA	OR971547	Canis lupus familiaris	brain	44488	date_collected	Orong	Kabankalan city	Negros Occidental-Bago City	Negros occidental	Negros Occidental	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971547	AL_Asian_SEA4	2021.79726
OR971546__13-oct-2021	NA	OR971546	Canis lupus familiaris	brain	44482	date_collected	Zone 1 pob.	Tubungan	Iloilo-Tubungan	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971546	AL_Asian_SEA4	2021.78082
OR971545__12-oct-2021	NA	OR971545	Canis lupus familiaris	brain	44481	date_collected	Jibao-an	Pavia	Iloilo-Pavia	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971545	AL_Asian_SEA4	2021.77808
OR971494__16-Feb-2022	NA	OR971494	Canis lupus familiaris	brain	44608	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971494	AL_Asian_SEA4	2022.12603
OR971493__09-Feb-2022	NA	OR971493	Canis lupus familiaris	brain	44601	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99949715	Canis lupus familiaris	Dog	Domestic	Luzon	OR971493	AL_Asian_SEA4	2022.10685
OR971492__02-Sep-2022	NA	OR971492	Canis lupus familiaris	brain	44806	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99949715	Canis lupus familiaris	Dog	Domestic	Luzon	OR971492	AL_Asian_SEA4	2022.66849
OR971491__04-Feb-2022	NA	OR971491	Canis lupus familiaris	brain	44596	date_collected	NA	NA	NA	Occidental Mindoro	Occidental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971491	AL_Asian_SEA4	2022.09315
OR971490__14-Jan-2022	NA	OR971490	Canis lupus familiaris	brain	44575	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99949715	Canis lupus familiaris	Dog	Domestic	Luzon	OR971490	AL_Asian_SEA4	2022.03562
OR971489__05-Jan-2022	NA	OR971489	Canis lupus familiaris	brain	44566	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99949715	Canis lupus familiaris	Dog	Domestic	Luzon	OR971489	AL_Asian_SEA4	2022.01096
OR971488__23-Apr-2021	NA	OR971488	Canis lupus familiaris	brain	44309	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971488	AL_Asian_SEA4	2021.30685
OR971487__14-Apr-2021	NA	OR971487	Canis lupus familiaris	brain	44300	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971487	AL_Asian_SEA4	2021.28219
OR971486__03-Oct-2021	NA	OR971486	Canis lupus familiaris	brain	44472	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971486	AL_Asian_SEA4	2021.75342
OR971485__03-May-2021	NA	OR971485	Canis lupus familiaris	brain	44319	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971485	AL_Asian_SEA4	2021.33425
OR971484__02-Sep-2021	NA	OR971484	Canis lupus familiaris	brain	44441	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971484	AL_Asian_SEA4	2021.66849
OR971483__16-Aug-2019	NA	OR971483	Canis lupus familiaris	brain	43693	date_collected	NA	NA	NA	Oriental Mindoro	Oriental Mindoro	Mimaropa Region	Mimaropa Region	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971483	AL_Asian_SEA4	2019.62192
OR971482__24-Mar-2022	NA	OR971482	Canis lupus familiaris	brain	44644	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971482	AL_Asian_SEA4	2022.22466
OR971481__03-Oct-2022	NA	OR971481	Canis lupus familiaris	brain	44837	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971481	AL_Asian_SEA4	2022.75342
OR971480__24-Feb-2022	NA	OR971480	Canis lupus familiaris	brain	44616	date_collected	NA	NA	NA	Cavite	Cavite	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Luzon	OR971480	AL_Asian_SEA4	2022.14795
OR971479__22-Feb-2022	NA	OR971479	Canis lupus familiaris	brain	44614	date_collected	NA	NA	NA	Laguna	Laguna	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971479	AL_Asian_SEA4	2022.14247
OR971478__17-Feb-2022	NA	OR971478	Canis lupus familiaris	brain	44609	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971478	AL_Asian_SEA4	2022.12877
OR971477__15-Feb-2022	NA	OR971477	Canis lupus familiaris	brain	44607	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971477	AL_Asian_SEA4	2022.12329
OR971476__14-Feb-2022	NA	OR971476	Canis lupus familiaris	brain	44606	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Luzon	OR971476	AL_Asian_SEA4	2022.12055
OR971475__02-Jul-2022	NA	OR971475	Canis lupus familiaris	brain	44744	date_collected	NA	NA	NA	Cavite	Cavite	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971475	AL_Asian_SEA4	2022.49863
OR971474__25-Jan-2022	NA	OR971474	Canis lupus familiaris	brain	44586	date_collected	NA	NA	NA	Batangas	Batangas	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971474	AL_Asian_SEA4	2022.06575
OR971473__25-Jan-2022	NA	OR971473	Canis lupus familiaris	brain	44586	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971473	AL_Asian_SEA4	2022.06575
OR971472__24-Jan-2022	NA	OR971472	Canis lupus familiaris	brain	44585	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971472	AL_Asian_SEA4	2022.06301
OR971471__21-Jan-2022	NA	OR971471	Canis lupus familiaris	brain	44582	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971471	AL_Asian_SEA4	2022.05479
OR971470__01-Nov-2022	NA	OR971470	Canis lupus familiaris	brain	44866	date_collected	NA	NA	NA	Batangas	Batangas	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971470	AL_Asian_SEA4	2022.83288
OR971469__12-Jan-2021	NA	OR971469	Canis lupus familiaris	brain	44208	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971469	AL_Asian_SEA4	2021.03014
OR971468__11-Nov-2021	NA	OR971468	Canis lupus familiaris	brain	44511	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971468	AL_Asian_SEA4	2021.86027
OR971467__23-Sep-2021	NA	OR971467	Canis lupus familiaris	brain	44462	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971467	AL_Asian_SEA4	2021.72603
OR971466__26-Aug-2021	NA	OR971466	Canis lupus familiaris	brain	44434	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971466	AL_Asian_SEA4	2021.64932
OR971465__26-Aug-2021	NA	OR971465	Canis lupus familiaris	brain	44434	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971465	AL_Asian_SEA4	2021.64932
OR971464__08-Nov-2021	NA	OR971464	Canis lupus familiaris	brain	44508	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971464	AL_Asian_SEA4	2021.85205
OR971463__08-May-2021	NA	OR971463	Canis lupus familiaris	brain	44324	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971463	AL_Asian_SEA4	2021.34795
OR971462__27-Jul-2021	NA	OR971462	Canis lupus familiaris	brain	44404	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971462	AL_Asian_SEA4	2021.56712
OR971461__29-Nov-2021	NA	OR971461	Canis lupus familiaris	brain	44529	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971461	AL_Asian_SEA4	2021.90959
OR971460__10-Dec-2021	NA	OR971460	Canis lupus familiaris	brain	44540	date_collected	NA	NA	NA	Batangas	Batangas	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971460	AL_Asian_SEA4	2021.93973
OR971459__29-May-2020	NA	OR971459	Canis lupus familiaris	brain	43980	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Luzon	OR971459	AL_Asian_SEA4	2020.4071
OR971458__04-Mar-2020	NA	OR971458	Canis lupus familiaris	brain	43894	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971458	AL_Asian_SEA4	2020.17213
OR971457__03-Jan-2020	NA	OR971457	Canis lupus familiaris	brain	43833	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99916192	Canis lupus familiaris	Dog	Domestic	Luzon	OR971457	AL_Asian_SEA4	2020.00546
OR971456__27-Aug-2019	NA	OR971456	Canis lupus familiaris	brain	43704	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99916192	Canis lupus familiaris	Dog	Domestic	Luzon	OR971456	AL_Asian_SEA4	2019.65205
OR971455__05-Aug-2019	NA	OR971455	Canis lupus familiaris	brain	43682	date_collected	NA	NA	NA	Rizal	Rizal	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99916192	Canis lupus familiaris	Dog	Domestic	Luzon	OR971455	AL_Asian_SEA4	2019.59178
OR971454__24-Oct-2019	NA	OR971454	Canis lupus familiaris	brain	43762	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971454	AL_Asian_SEA4	2019.81096
OR971453__17-Oct-2019	NA	OR971453	Canis lupus familiaris	brain	43755	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99949715	Canis lupus familiaris	Dog	Domestic	Luzon	OR971453	AL_Asian_SEA4	2019.79178
OR971452__03-Oct-2019	NA	OR971452	Canis lupus familiaris	brain	43741	date_collected	NA	NA	NA	Laguna	Laguna	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99916192	Canis lupus familiaris	Dog	Domestic	Luzon	OR971452	AL_Asian_SEA4	2019.75342
OR971451__25-Sep-2019	NA	OR971451	Canis lupus familiaris	brain	43733	date_collected	NA	NA	NA	Laguna	Laguna	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99916192	Canis lupus familiaris	Dog	Domestic	Luzon	OR971451	AL_Asian_SEA4	2019.73151
OR971450__09-Sep-2019	NA	OR971450	Canis lupus familiaris	brain	43717	date_collected	NA	NA	NA	Batangas	Batangas	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971450	AL_Asian_SEA4	2019.68767
OR971449__27-Aug-2019	NA	OR971449	Canis lupus familiaris	brain	43704	date_collected	NA	NA	NA	Quezon	Quezon	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99949715	Canis lupus familiaris	Dog	Domestic	Luzon	OR971449	AL_Asian_SEA4	2019.65205
OR971448__01-Aug-2019	NA	OR971448	Canis lupus familiaris	brain	43678	date_collected	NA	NA	NA	Batangas	Batangas	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971448	AL_Asian_SEA4	2019.58082
OR971447__06-May-2019	NA	OR971447	Canis lupus familiaris	brain	43591	date_collected	NA	NA	NA	Batangas	Batangas	Region IV-A (Calabarzon)	Region IV-A (Calabarzon)	NA	NA	vgtk	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99949715	Canis lupus familiaris	Dog	Domestic	Luzon	OR971447	AL_Asian_SEA4	2019.34247
OR971446__18-jan-2022	NA	OR971446	Canis lupus familiaris	brain	44579	date_collected	San jose	San simon	Pampanga-San Simon	Pampanga	Pampanga	Region III (Central Luzon)	Region III (Central Luzon)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971446	AL_Asian_SEA4	2022.04658
OR971445__13-jan-2022	NA	OR971445	Canis lupus familiaris	brain	44574	date_collected	Kaypian	City of san jose del monte	Bulacan-San Jose del Monte City	Bulacan	Bulacan	Region III (Central Luzon)	Region III (Central Luzon)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971445	AL_Asian_SEA4	2022.03288
OR971394__01-Jan-2019	NA	OR971394	Canis lupus familiaris	brain	43466	date_collected	NA	NA	NA	Pangasinan	Pangasinan	Region I (Ilocos Region)	Region I (Ilocos Region)	NA	NA	vgtk; manual_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971394	AL_Asian_SEA4	2019
OR971393__20-aug-2019	NA	OR971393	Canis lupus familiaris	brain	43697	date_collected	Barangay ii (poblacion)	Enrile	Cagayan-Enrile	Cagayan	Cagayan	Region II (Cagayan Valley)	Region II (Cagayan Valley)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971393	AL_Asian_SEA4	2019.63288
OR971392__21-apr-2022	NA	OR971392	Canis lupus familiaris	brain	44672	date_collected	Balangobong	Binalonan	Pangasinan-Agno	Pangasinan	Pangasinan	Region I (Ilocos Region)	Region I (Ilocos Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99958096	Canis lupus familiaris	Dog	Domestic	Luzon	OR971392	AL_Asian_SEA4	2022.30137
