sample_id,redcap_repeat_instrument,redcap_repeat_instance,sample_labid,sample_sequenceid,sample_batchid,apha_sub,apha_rv,sample_tissuetype,sample_buffer,country,hmpcr_n405,rtassay,rtqpcr,lateral_flow_test,fat,drit,diagnostic_result,test_centre,diag_notes,diagnostic_complete,ngs_runid,duplicate_id,ngs_rundate,ngs_location,ngs_provider,ngs_submission,ngs_platform,primer_scheme,nanopore_platform,ngs_flowcell,illumina_platform,ngs_prep,ngs_barcode,ngs_library,ngs_analysis_type,ngs_merged_from,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,negative_control_sample,genbank_accession,consensus_coverage,consensus_fasta,ngs_notes,sequencing_complete
REGION_5_2019-13,,,3,REGION_5_2019-13,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGION_5_2019-13,sequencing,1,,,,,,,,,,,,,,,,,,,workshop2,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63400,,Amplicon,NB05,,Single_run,,18539,18457,,,,,,11860.408,,11657.564,11597.904,No,MN726842,11653,REGION_5_2019-13__workshop2__instance1.fasta,"workshop training",0
Z-04-421,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-04-421,sequencing,1,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode41,,Single_run,,107835,107835,3423.067801,3242.160124,2379,0,9549,11396,11190,10668,9187,No,,10087,Z-04-421__run2_22__instance1.fasta,,2
Z-04-664,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-04-664,sequencing,1,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode42,,Single_run,,131393,131393,4212.445106,3686.17364,3427.5,0,15042,11184,10930,10921,10625,No,,10718,Z-04-664__run2_22__instance1.fasta,,2
Z-05-96,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-05-96,sequencing,1,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode43,,Single_run,,101819,101819,3286.011398,2294.038008,3127,0,9751,11885,11675,11660,10914,No,,11343,Z-05-96__run2_22__instance1.fasta,,2
Z-05-102,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-05-102,sequencing,1,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode46,,Single_run,,96098,96098,3107.89943,2323.233004,2757,0,10550,11887,11885,11474,11210,No,,11351,Z-05-102__run2_22__instance1.fasta,,2
Z-05-191,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-05-191,sequencing,1,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode44,,Single_run,,92572,92572,2985.76408,2230.209214,2894.5,0,8836,11691,11477,11351,10567,No,,11113,Z-05-191__run2_22__instance1.fasta,,2
Z-05-557,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-05-557,sequencing,1,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode45,,Single_run,,169873,169873,5509.624958,3569.408237,5122.5,0,16183,11891,11886,11797,11682,No,,11541,Z-05-557__run2_22__instance1.fasta,,2
Z-06-39,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-06-39,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode81,,Single_run,,71041,71041,2284.438233,1108.141629,2110,0,5400,11890,11888,11887,11684,No,,11801,Z-06-39__run4_22__instance1.fasta,,2
Z-06-150,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-06-150,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode82,,Single_run,,49479,49479,1570.11817,1033.574897,1522,0,4483,11714,11692,11362,11218,No,,11210,Z-06-150__run4_22__instance1.fasta,,2
Z-06-295,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-06-295,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode83,,Single_run,,52534,52534,1675.992876,1012.919906,1584.5,0,4611,11886,11885,11676,11458,No,,11602,Z-06-295__run4_22__instance1.fasta,,2
Z-07-07,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-07,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode84,,Single_run,,52118,52118,1675.670801,997.904847,1593,0,4629,11891,11884,11676,11425,No,,11596,Z-07-07__run4_22__instance1.fasta,,2
Z-07-22,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-22,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode85,,Single_run,,64076,64076,2057.287798,1286.635726,2039.5,0,5622,11886,11884,11677,11673,No,,10053,Z-07-22__run4_22__instance1.fasta,,2
Z-07-38,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-38,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode86,,Single_run,,29717,29717,1167.371857,532.250347,1102.5,0,2785,11897,11886,11885,11675,No,,11804,Z-07-38__run4_22__instance1.fasta,,2
Z-07-222,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-222,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode87,,Single_run,,52964,52964,1691.206336,1382.715645,1592,0,5762,11691,11481,10707,9765,No,,10373,Z-07-222__run4_22__instance1.fasta,,2
Z-07-351,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-351,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode88,,Single_run,,65561,65561,2236.480892,1156.011109,2138,0,5656,11900,11881,11677,11674,No,,11599,Z-07-351__run4_22__instance1.fasta,,2
Z-07-366,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-366,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode89,,Single_run,,55969,55969,1798.508213,1149.922211,1762,0,4980,11693,11677,11312,10996,No,,11123,Z-07-366__run4_22__instance1.fasta,,2
Z-07-387,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-387,sequencing,1,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode70,,Single_run,,103439,103439,3293.42298,1888.47326,3277,0,8635,11890,11885,11684,11297,No,,11598,Z-07-387__run3_22__instance1.fasta,,2
Z-07-398,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-398,sequencing,1,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode71,,Single_run,,94571,94571,3044.709102,1867.84329,2933,0,8530,11897,11896,11678,11473,No,,11597,Z-07-398__run3_22__instance1.fasta,,2
Z-07-403,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-403,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode90,,Single_run,,53889,53889,1763.435551,1064.601399,1672,0,5037,11889,11884,11677,11427,No,,11595,Z-07-403__run4_22__instance1.fasta,,2
Z-07-407,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-407,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode91,,Single_run,,55500,55500,1836.007124,1099.072668,1764,0,5027,11891,11881,11677,11469,No,,11596,Z-07-407__run4_22__instance1.fasta,,2
Z-08-351,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-08-351,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode92,,Single_run,,46441,46441,1486.302213,1116.767033,1456,0,5050,11882,11678,11542,10006,No,,11051,Z-08-351__run4_22__instance1.fasta,,2
Z-08-359,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-08-359,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode94,,Single_run,,63326,63326,2083.13644,1571.227385,2061,0,6068,11719,11692,11682,10787,No,,11333,Z-08-359__run4_22__instance1.fasta,,2
Z-09-94,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-09-94,sequencing,1,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode95,,Single_run,,43595,43595,1529.345122,787.9778729,1439.5,0,4030,11887,11885,11690,11675,No,,11601,Z-09-94__run4_22__instance1.fasta,,2
Z-12-001,,,30,Z-12-001,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-001,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB05,,Single_run,,1746,1725,,,,,,11860.408,,11454.72,5118.828,No,MN726845,11653,Z-12-001__ritm_archive2_nb22__instance1.fasta,,0
Z-12-012,,,75,Z12-012,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-012,sequencing,1,,,,,,,,,,,,,,,,,,,workshop2,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63400,,Amplicon,NB03,,Single_run,,5687,5593,4999.873282,2623.047931,4529,0,12812,11886,11869,11676,11676,No,,11592,Z-12-012__workshop2__instance1.fasta,"workshop training",0
Z-12-012,sequencing,2,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode18,,Single_run,,144097,144097,4999.873282,2623.047931,4529,0,12812,11886,11869,11676,11676,No,,11592,Z-12-012__run2_21__instance2.fasta,,2
Z-12-029,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-029,sequencing,1,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode49,,Single_run,,29905,29905,1007.778998,507.7844991,934,0,2519,11682,11677,11674,11492,No,,11598,Z-12-029__run3_22__instance1.fasta,,2
Z-12-034,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-034,sequencing,1,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode50,,Single_run,,23352,23352,769.1198458,679.3954296,656,0,2619,11708,11444,10685,8511,No,,10027,Z-12-034__run3_22__instance1.fasta,,2
Z-12-060,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-060,sequencing,1,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode51,,Single_run,,23814,23814,790.2447201,399.9435195,732,0,1996,11685,11677,11675,11291,No,,11592,Z-12-060__run3_22__instance1.fasta,,2
Z-12-088,,,37,Z-12-088,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-088,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB11,,Single_run,,2223,2197,,,,,,11860.408,,11597.904,6872.832,No,MN726843,11653,Z-12-088__ritm_archive2_nb22__instance1.fasta,,0
Z-12-118,,,35,Z-12-118,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-118,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB09,,Single_run,,2646,2624,,,,,,11872.34,,11049.032,4379.044,No,MN726856,11653,Z-12-118__ritm_archive2_nb22__instance1.fasta,,0
Z-12-134,,,54,Z-12-134,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-134,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB06,,Single_run,,27333,27322,,,,,,11872.34,,11263.808,11251.876,No,MN726874,11653,Z-12-134__ritm_archive1_NB24__instance1.fasta,,0
Z-12-149,,,38,Z-12-149,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-149,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB12,,Single_run,,2625,2587,14462.78109,6273.985265,14007,0,30310,11860.408,11684,11430.856,6192.708,No,MN726853,11653,Z-12-149__ritm_archive2_nb22__instance1.fasta,,2
Z-12-149,sequencing,2,,,,,,,,,,,,,,,,,,,run1_21,2,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode26,,Single_run,,257718,257718,14462.78109,6273.985265,14007,0,30310,11689,11684,11677,11516,No,MN726853,11594,Z-12-149__run1_21__instance2.fasta,,0
Z-12-180,,,70,Z-12-180,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-180,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB22,,Single_run,,247,247,,,,,,11251.876,,1801.732,0,No,,,,,0
Z-12-208,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-208,sequencing,1,,,,,,,,,,,,,,,,,,,run1_21,1,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode37,,Single_run,,206386,206386,10728.1356,4916.375799,10822,0,26130,11893,11684,11677,11499,No,,11588,Z-12-208__run1_21__instance1.fasta,,2
Z-12-212,,,36,Z-12-212,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-212,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB10,,Single_run,,1548,1528,,,,,,11872.34,,11848.476,5214.284,No,MN726879,11863,Z-12-212__ritm_archive2_nb22__instance1.fasta,,0
Z-13-002,,,62,Z-13-002,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-002,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB14,,Single_run,,12309,12303,,,,,,11872.34,,11860.408,11168.352,No,MN726836,11863,Z-13-002__ritm_archive1_NB24__instance1.fasta,,0
Z-13-009,,,61,Z-13-009,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-009,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB13,,Single_run,,14905,14871,,,,,,11800.748,,11657.564,11418.924,No,MN726837,11653,Z-13-009__ritm_archive1_NB24__instance1.fasta,,0
Z-13-011,,,66,Z-13-011,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-011,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB18,,Single_run,,327,326,,,,,,11645.632,,3770.512,0,No,,,,,0
Z-13-020,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-020,sequencing,1,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode52,,Single_run,,20112,20112,780.4892725,409.5885076,767.5,0,1880,11696,11676,11676,11505,No,,11578,Z-13-020__run3_22__instance1.fasta,,2
Z-13-032,,,64,Z-13-032,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-032,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB16,,Single_run,,11393,11378,966.2040731,462.3586857,909,0,2352,11872.34,11885,11657.564,11430.856,No,MN726862,11653,Z-13-032__ritm_archive1_NB24__instance1.fasta,,2
Z-13-032,sequencing,2,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode29,,Single_run,,26448,26448,966.2040731,462.3586857,909,0,2352,11886,11885,11824,11673,No,MN726862,11746,Z-13-032__run2_21__instance2.fasta,,0
Z-13-036,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-036,sequencing,1,,,,,,,,,,,,,,,,,,,run1_21,1,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode85,,Single_run,,327401,327401,14020.82551,6740.580781,12938,0,32970,11893,11887,11690,11676,No,,11599,Z-13-036__run1_21__instance1.fasta,,2
Z-13-037,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-037,sequencing,1,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode53,,Single_run,,25543,25543,824.3342273,786.5744647,708.5,0,3500,11514,10876,10244,8469,No,,9835,Z-13-037__run3_22__instance1.fasta,,2
Z-13-065,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-065,sequencing,1,,,,,,,,,,,,,,,,,,,run5_22,1,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU03787,,Amplicon,barcode49,,Single_run,,89170,89170,3176.277908,2039.243492,3026,0,8369,11898,11837,11685,11682,No,,11544,Z-13-065__run5_22__instance1.fasta,,2
Z-13-066,,,65,Z-13-066,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-066,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB17,,Single_run,,682,679,8728.982233,3644.569628,8209.5,0,18790,11812.68,11887,8233.08,0,No,MN726878,11000,Z-13-066__ritm_archive1_NB24__instance1.fasta,,2
Z-13-066,sequencing,2,,,,,,,,,,,,,,,,,,,run1_21,2,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode14,,Single_run,,208536,208536,8728.982233,3644.569628,8209.5,0,18790,11901,11887,11886,11884,No,,11801,Z-13-066__run1_21__instance2.fasta,,2
Z-13-066,sequencing,3,,,,,,,,,,,,,,,,,,,run5_22,3,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode50,,Single_run,,78280,78280,2663.957677,1397.991855,2526,0,6866,11899,11885,11684,11676,No,MN726878,11598,Z-13-066__run5_22__instance3.fasta,,0
Z-13-071,,,60,Z-13-071,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-071,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB12,,Single_run,,4817,4806,712.0138284,396.9389615,670,0,1898,11872.34,11687,11442.788,10583.684,No,MN726871,11653,Z-13-071__ritm_archive1_NB24__instance1.fasta,,2
Z-13-071,sequencing,2,,,,,,,,,,,,,,,,,,,run3_22,2,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode60,,Single_run,,20629,20629,712.0138284,396.9389615,670,0,1898,11884,11687,11676,11316,No,MN726871,11596,Z-13-071__run3_22__instance2.fasta,,0
Z-13-073,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-073,sequencing,1,,,,,,,,,,,,,,,,,,,run1_21,1,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode61,,Single_run,,53310,53310,4439.687982,1575.474471,4315,0,7666,11887,11699,11676,11676,No,,11562,Z-13-073__run1_21__instance1.fasta,,2
Z-13-081,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-081,sequencing,1,,,,,,,,,,,,,,,,,,,run6_23,1,25/01/2023,RITM,,,Nanopore,rabvSEasia,Minion,FAT95864,,Amplicon,barcode86,,Single_run,,14244,14244,584.7708683,313.3577979,503,0,1435,11896,11893,11684,11674,No,,11480,Z-13-081__run6_23__instance1.fasta,,2
Z-13-086,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-086,sequencing,1,,,,,,,,,,,,,,,,,,,run5_22,1,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU03787,,Amplicon,barcode51,,Single_run,,76974,76974,2722.893228,1388.230629,2605,0,6784,11891,11885,11680,11676,No,,11600,Z-13-086__run5_22__instance1.fasta,,2
Z-13-089,,,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-089,sequencing,1,,,,,,,,,,,,,,,,,,,run5_22,1,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU03787,,Amplicon,barcode53,,Single_run,,66077,66077,3113.69125,1180.367148,3146.5,0,6384,11896,11889,11885,11676,No,,11798,Z-13-089__run5_22__instance1.fasta,,2
Z-13-094,,,63,Z-13-094,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-094,sequencing,1,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB15,,Single_run,,7209,7205,4184.524388,2196.782888,3813,0,10622,11872.34,11893,11406.992,10798.46,No,MN726838,11653,Z-13-094__ritm_archive1_NB24__instance1.fasta,,2
Z-13-094,sequencing,2,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode28,,Single_run,,123625,123625,4184.524388,2196.782888,3813,0,10622,11893,11893,11886,11677,No,MN726838,11800,Z-13-094__run2_21__instance2.fasta,,0
Z-13-096,,,56,Z-13-096,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
