sample_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_data_access_group,sample_labid,sample_sequenceid,sample_batchid,apha_sub,apha_rv,sample_tissuetype,sample_buffer,country,hmpcr_n405,rtassay,rtqpcr,lateral_flow_test,fat,drit,diagnostic_result,test_centre,diag_notes,diagnostic_complete,ngs_runid,duplicate_id,ngs_rundate,ngs_location,ngs_provider,ngs_submission,ngs_platform,primer_scheme,nanopore_platform,ngs_flowcell,illumina_platform,ngs_prep,ngs_barcode,ngs_library,ngs_analysis_type,ngs_merged_from,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genbank_accession,consensus_coverage,consensus_fasta,ngs_notes,sequencing_complete
SD791,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_Training_21_04_2021,1,21/04/2021,,MinIon,,0,,,FAP64564,,,6,0,,,2664211,2664211,104729.3489,75922.78621,88145,0,459921,11896,11771,11752,11750,OR920280,11666,SD791.fasta,,2
SD792,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_Training_21_04_2021,1,21/04/2021,,MinIon,,0,,,FAP64564,,,4,0,,,1827742,1827742,81477.33339,44735.64238,73887,0,281973,11903,11891,11753,11746,OR920243,11666,SD792.fasta,,2
SD793,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_Training_21_04_2021,1,21/04/2021,,MinIon,,0,,,FAP64564,,,5,0,,,1544552,1544552,62015.61209,40557.46983,51499,3,212632,11923,11892,11843,11766,OR920317,11679,SD793.fasta,,2
SD799,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_13_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,9,0,,,95698,95698,5398.39277,3368.555882,4937,0,19828,11809,11782,11744,11733,OR920309,11555,SD799.fasta,,2
SD800,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_12_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,8,,,,4596,4596,153.1622914,348.6054107,13,0,1789,9867,8046,4538,2794,,3104,SD800.fasta,,2
SD801,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_13_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,7,0,,,60614,60614,4290.517319,1856.351874,4358,0,10673,11922,11889,11748,11740,OR920304,11587,SD801.fasta,,2
SD802,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_13_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,6,0,,,76085,76085,4820.60983,2948.189224,4291,0,12555,11915,11801,11745,11740,OR920263,11611,SD802.fasta,,2
SD804,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_13_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,1,0,,,87173,87173,4403.858257,3559.917911,3320,0,16442,11814,11807,11411,10925,OR920354,11402,SD804.fasta,,2
SD806,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_13_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,2,0,,,152653,152653,7276.596662,5023.94106,6145,0,29258,11922,11914,11748,11578,OR920347,11670,SD806.fasta,,2
SD807,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_13_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,3,0,,,70836,70836,2651.300008,2717.120067,2010,0,19114,11809,11798,11742,10697,OR920250,11600,SD807.fasta,,2
SD809,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_13_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,4,0,,,60212,60212,3759.318292,1921.292997,3473,0,12085,11873,11827,11745,11740,OR920218,11607,SD809.fasta,,2
SD810,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_13_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,5,0,,,138378,138378,7324.883083,4389.192028,6214,0,22634,11919,11798,11785,11741,OR920299,11657,SD810.fasta,,2
SD812,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,1,0,,,122333,122333,8922.005452,10455.74583,3437,0,38503,11798,11760,11748,11534,OR920270,11618,SD812.fasta,,2
SD813,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,2,0,,,218546,218546,14132.5897,15170.2019,6970,0,59168,11800,11754,11747,11745,OR920282,11624,SD813.fasta,,2
SD815,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,3,0,,,126900,126900,6252.781766,4873.363099,4551,0,23926,11921,11921,11798,11744,OR920308,11662,SD815.fasta,,2
SD816,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,3,0,,,47152,47152,1638.330873,1245.740498,1325,0,6259,11759,11747,11743,11567,OR920277,11650,SD816.fasta,,2
SD817,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,4,0,,,226076,226076,12142.89281,6647.68334,11184,0,33349,11921,11897,11750,11741,OR920208,11665,SD817.fasta,,2
SD818,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,5,0,,,289935,289935,10274.39386,8102.951028,8148,0,43172,11800,11798,11797,11759,OR920254,11607,SD818.fasta,,2
SD821,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,4,0,,,60055,60055,2051.544242,1454.079754,1806,0,7680,11762,11747,11745,11345,OR920300,11664,SD821.fasta,,2
SD823,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,5,0,,,74477,74477,2763.026503,1801.570926,2630,0,7903,11761,11753,11746,11351,OR920324,11635,SD823.fasta,,2
SD825,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,6,0,,,72657,72657,2587.977522,1583.625485,2451,0,7349,11754,11751,11744,11546,OR920229,11645,SD825.fasta,,2
SD826,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,7,0,,,93078,93078,3686.750566,2122.422493,3527,0,10430,11811,11750,11745,11529,OR920245,11610,SD826.fasta,,2
SD827,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,8,0,,,78240,78240,3031.176717,1765.615215,2942,0,9317,11806,11750,11745,11742,OR920215,11652,SD827.fasta,,2
SD828,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,9,0,,,27841,27841,984.0875619,757.2043642,780,0,3984,11757,11745,11581,11351,OR920292,11627,SD828.fasta,,2
SD830,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,10,0,,,82582,82582,2837.001258,1709.723768,2714,0,9084,11755,11749,11744,11739,OR920345,11630,SD830.fasta,,2
SD831,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,11,0,,,111868,111868,4925.705024,3061.731596,4944,0,16496,11766,11753,11752,11742,OR920279,11652,SD831.fasta,,2
SD832,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,12,0,,,23264,23264,863.2820599,685.3856387,643,0,3751,11753,11749,11743,11318,OR920226,11563,SD832.fasta,,2
SD834,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,13,0,,,30130,30130,1120.189969,895.4739607,921,0,5048,11771,11747,11741,11353,OR920269,11273,SD834.fasta,,2
SD835,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,14,0,,,42736,42736,1547.448796,1126.764245,1397,0,6040,11783,11749,11745,11356,OR920289,11378,SD835.fasta,,2
SD837,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,2,0,,,90399,90399,3101.524281,1937.164241,2997,0,9924,11829,11763,11743,11427,OR920321,11647,SD837.fasta,,2
SD846,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,1,0,,,59350,59350,2148.169337,1478.84046,2017,0,8006,11764,11747,11745,11580,OR045947,11640,SD846.fasta,,2
TAN1019,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,20,0,,,153813,153813,9033.13562,8095.869818,6352,0,35290,11753,11750,11745,11745,OR920302,11621,TAN1019.fasta,,2
Z-04-421,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode41,,Single_run,,107835,107835,3423.067801,3242.160124,2379,0,9549,11396,11190,10668,9187,,10087,Z-04-421.fasta,,2
Z-04-664,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode42,,Single_run,,131393,131393,4212.445106,3686.17364,3427.5,0,15042,11184,10930,10921,10625,,10718,Z-04-664.fasta,,2
Z-05-96,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode43,,Single_run,,101819,101819,3286.011398,2294.038008,3127,0,9751,11885,11675,11660,10914,,11343,Z-05-96.fasta,,2
Z-05-102,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode46,,Single_run,,96098,96098,3107.89943,2323.233004,2757,0,10550,11887,11885,11474,11210,,11351,Z-05-102.fasta,,2
Z-05-191,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode44,,Single_run,,92572,92572,2985.76408,2230.209214,2894.5,0,8836,11691,11477,11351,10567,,11113,Z-05-191.fasta,,2
Z-05-557,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode45,,Single_run,,169873,169873,5509.624958,3569.408237,5122.5,0,16183,11891,11886,11797,11682,,11541,Z-05-557.fasta,,2
Z-06-39,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode81,,Single_run,,71041,71041,2284.438233,1108.141629,2110,0,5400,11890,11888,11887,11684,,11801,Z-06-39.fasta,,2
Z-06-150,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode82,,Single_run,,49479,49479,1570.11817,1033.574897,1522,0,4483,11714,11692,11362,11218,,11210,Z-06-150.fasta,,2
Z-06-295,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode83,,Single_run,,52534,52534,1675.992876,1012.919906,1584.5,0,4611,11886,11885,11676,11458,,11602,Z-06-295.fasta,,2
Z-07-07,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode84,,Single_run,,52118,52118,1675.670801,997.904847,1593,0,4629,11891,11884,11676,11425,,11596,Z-07-07.fasta,,2
Z-07-22,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode85,,Single_run,,64076,64076,2057.287798,1286.635726,2039.5,0,5622,11886,11884,11677,11673,,10053,Z-07-22.fasta,,2
Z-07-38,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode86,,Single_run,,29717,29717,1167.371857,532.250347,1102.5,0,2785,11897,11886,11885,11675,,11804,Z-07-38.fasta,,2
Z-07-222,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode87,,Single_run,,52964,52964,1691.206336,1382.715645,1592,0,5762,11691,11481,10707,9765,,10373,Z-07-222.fasta,,2
Z-07-351,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode88,,Single_run,,65561,65561,2236.480892,1156.011109,2138,0,5656,11900,11881,11677,11674,,11599,Z-07-351.fasta,,2
Z-07-366,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode89,,Single_run,,55969,55969,1798.508213,1149.922211,1762,0,4980,11693,11677,11312,10996,,11123,Z-07-366.fasta,,2
Z-07-387,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode70,,Single_run,,103439,103439,3293.42298,1888.47326,3277,0,8635,11890,11885,11684,11297,,11598,Z-07-387.fasta,,2
Z-07-398,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode71,,Single_run,,94571,94571,3044.709102,1867.84329,2933,0,8530,11897,11896,11678,11473,,11597,Z-07-398.fasta,,2
Z-07-403,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode90,,Single_run,,53889,53889,1763.435551,1064.601399,1672,0,5037,11889,11884,11677,11427,,11595,Z-07-403.fasta,,2
Z-07-407,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode91,,Single_run,,55500,55500,1836.007124,1099.072668,1764,0,5027,11891,11881,11677,11469,,11596,Z-07-407.fasta,,2
Z-08-351,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode92,,Single_run,,46441,46441,1486.302213,1116.767033,1456,0,5050,11882,11678,11542,10006,,11051,Z-08-351.fasta,,2
Z-08-359,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode94,,Single_run,,63326,63326,2083.13644,1571.227385,2061,0,6068,11719,11692,11682,10787,,11333,Z-08-359.fasta,,2
Z-09-94,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode95,,Single_run,,43595,43595,1529.345122,787.9778729,1439.5,0,4030,11887,11885,11690,11675,,11601,Z-09-94.fasta,,2
Z-12-001,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB05,,Single_run,,1746,1725,,,,,,11860.408,,11454.72,5118.828,MN726845,11653,Z-12-001.fasta,,0
Z-12-012,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,workshop2,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63400,,Amplicon,NB03,,Single_run,,5687,5593,4999.873282,2623.047931,4529,0,12812,11886,11869,11676,11676,,11592,,,0
Z-12-012,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode18,,Single_run,,144097,144097,4999.873282,2623.047931,4529,0,12812,11886,11869,11676,11676,,11592,Z-12-012.fasta,,2
Z-12-029,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode49,,Single_run,,29905,29905,1007.778998,507.7844991,934,0,2519,11682,11677,11674,11492,,11598,Z-12-029.fasta,,2
Z-12-034,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode50,,Single_run,,23352,23352,769.1198458,679.3954296,656,0,2619,11708,11444,10685,8511,,10027,Z-12-034.fasta,,2
Z-12-060,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode51,,Single_run,,23814,23814,790.2447201,399.9435195,732,0,1996,11685,11677,11675,11291,,11592,Z-12-060.fasta,,2
Z-12-088,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB11,,Single_run,,2223,2197,,,,,,11860.408,,11597.904,6872.832,MN726843,11653,Z-12-088.fasta,,0
Z-12-118,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB09,,Single_run,,2646,2624,,,,,,11872.34,,11049.032,4379.044,MN726856,11653,Z-12-118.fasta,,0
Z-12-134,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB06,,Single_run,,27333,27322,,,,,,11872.34,,11263.808,11251.876,MN726874,11653,Z-12-134.fasta,,0
Z-12-149,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB12,,Single_run,,2625,2587,14462.78109,6273.985265,14007,0,30310,11860.408,11684,11430.856,6192.708,MN726853,11653,Z-12-149.fasta,,2
Z-12-149,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run1_21,2,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode26,,Single_run,,257718,257718,14462.78109,6273.985265,14007,0,30310,11689,11684,11677,11516,MN726853,11594,Z-12-149.fasta,,0
Z-12-180,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB22,,Single_run,,247,247,,,,,,11251.876,,1801.732,0,,,,,0
Z-12-208,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run1_21,1,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode37,,Single_run,,206386,206386,10728.1356,4916.375799,10822,0,26130,11893,11684,11677,11499,,11588,Z-12-208.fasta,,2
Z-12-212,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB10,,Single_run,,1548,1528,,,,,,11872.34,,11848.476,5214.284,MN726879,11863,Z-12-212.fasta,,0
Z-13-002,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB14,,Single_run,,12309,12303,,,,,,11872.34,,11860.408,11168.352,MN726836,11863,Z-13-002.fasta,,0
Z-13-009,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB13,,Single_run,,14905,14871,,,,,,11800.748,,11657.564,11418.924,MN726837,11653,Z-13-009.fasta,,0
Z-13-011,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB18,,Single_run,,327,326,,,,,,11645.632,,3770.512,0,,,,,0
Z-13-020,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode52,,Single_run,,20112,20112,780.4892725,409.5885076,767.5,0,1880,11696,11676,11676,11505,,11578,Z-13-020.fasta,,2
Z-13-032,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB16,,Single_run,,11393,11378,966.2040731,462.3586857,909,0,2352,11872.34,11885,11657.564,11430.856,MN726862,11653,Z-13-032.fasta,,2
Z-13-032,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode29,,Single_run,,26448,26448,966.2040731,462.3586857,909,0,2352,11886,11885,11824,11673,MN726862,11746,Z-13-032.fasta,,0
Z-13-036,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run1_21,1,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode85,,Single_run,,327401,327401,14020.82551,6740.580781,12938,0,32970,11893,11887,11690,11676,,11599,Z-13-036.fasta,,2
Z-13-037,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode53,,Single_run,,25543,25543,824.3342273,786.5744647,708.5,0,3500,11514,10876,10244,8469,,9835,Z-13-037.fasta,,2
Z-13-065,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_22,1,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU03787,,Amplicon,barcode49,,Single_run,,89170,89170,3176.277908,2039.243492,3026,0,8369,11898,11837,11685,11682,,11544,Z-13-065.fasta,,2
Z-13-066,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB17,,Single_run,,682,679,8728.982233,3644.569628,8209.5,0,18790,11812.68,11887,8233.08,0,MN726878,11000,Z-13-066.fasta,,2
Z-13-066,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run1_21,2,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode14,,Single_run,,208536,208536,8728.982233,3644.569628,8209.5,0,18790,11901,11887,11886,11884,,11801,Z-13-066.fasta,,2
Z-13-066,sequencing,3,philippines,,,,,,,,,,,,,,,,,,,run5_22,3,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode50,,Single_run,,78280,78280,2663.957677,1397.991855,2526,0,6866,11899,11885,11684,11676,MN726878,11598,Z-13-066.fasta,,0
Z-13-071,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB12,,Single_run,,4817,4806,712.0138284,396.9389615,670,0,1898,11872.34,11687,11442.788,10583.684,MN726871,11653,Z-13-071.fasta,,2
Z-13-071,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run3_22,2,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode60,,Single_run,,20629,20629,712.0138284,396.9389615,670,0,1898,11884,11687,11676,11316,MN726871,11596,Z-13-071.fasta,,0
Z-13-073,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run1_21,1,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode61,,Single_run,,53310,53310,4439.687982,1575.474471,4315,0,7666,11887,11699,11676,11676,,11562,Z-13-073.fasta,,2
Z-13-081,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run6_23,1,25/01/2023,RITM,,,Nanopore,rabvSEasia,Minion,FAT95864,,Amplicon,barcode86,,Single_run,,14244,14244,584.7708683,313.3577979,503,0,1435,11896,11893,11684,11674,,11480,Z-13-081.fasta,,2
Z-13-086,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_22,1,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU03787,,Amplicon,barcode51,,Single_run,,76974,76974,2722.893228,1388.230629,2605,0,6784,11891,11885,11680,11676,,11600,Z-13-086.fasta,,2
Z-13-089,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_22,1,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU03787,,Amplicon,barcode53,,Single_run,,66077,66077,3113.69125,1180.367148,3146.5,0,6384,11896,11889,11885,11676,,11798,Z-13-089.fasta,,2
Z-13-094,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB15,,Single_run,,7209,7205,4184.524388,2196.782888,3813,0,10622,11872.34,11893,11406.992,10798.46,MN726838,11653,Z-13-094.fasta,,2
Z-13-094,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode28,,Single_run,,123625,123625,4184.524388,2196.782888,3813,0,10622,11893,11893,11886,11677,MN726838,11800,Z-13-094.fasta,,0
Z-13-096,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB08,,Single_run,,19170,19048,4392.243798,2027.333939,4032.5,0,10525,11872.34,11886,11657.564,11645.632,MN726869,11653,Z-13-096.fasta,,2
Z-13-096,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode27,,Single_run,,123906,123906,4392.243798,2027.333939,4032.5,0,10525,11892,11886,11885,11676,MN726869,11800,Z-13-096.fasta,,0
