"Sample_ID","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Province","Region","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage"
"Z-18-224",NA,NA,"Canis familiaris",NA,"28-Oct-2018",NA,"Camarin Rd.","Kalookan  City","Metropolitan Manila","National Capital Region",14.74647256,121.0486805,"phd",NA,NA,NA
"Z-18-251",NA,NA,"Canis familiaris",NA,"07-Dec-2018",NA,"Rpa Enterprises, Don Jose","Santa Rosa City","Laguna","Calabarzon",14.27260264,121.0895167,"phd",NA,NA,NA
"Z-19-029",NA,NA,"Canis familiaris",NA,"26-Feb-2019",NA,"Antipolo Del Sur","Lipa City","Batangas","Calabarzon",13.94086577,121.1746864,"phd",NA,NA,NA
"Z-19-123",NA,NA,"Canis familiaris",NA,"11-Aug-2019",NA,"Anabu 2F","Imus","Cavite","Calabarzon",14.39822975,120.9319992,"phd",NA,NA,NA
"Z-19-136",NA,NA,"Canis familiaris",NA,"05-Sep-2019",NA,"Canlubang","Calamba City","Laguna","Calabarzon",14.18862277,121.1242055,"phd",NA,NA,NA
"Z-19-88",NA,NA,"Canis familiaris",NA,"31-May-2019",NA,"San Isidro","Angono","Rizal","Calabarzon",14.54362773,121.165434,"phd",NA,NA,NA
"Z-20-01",NA,NA,"Canis familiaris",NA,"03-Jan-2020",NA,"Meadowood Subd.,Panapaan 8","Bacoor","Cavite","Calabarzon",14.41614393,120.9704734,"phd",NA,NA,NA
"Z-20-110",NA,NA,"Canis familiaris",NA,"23-Oct-2020",NA,"Pacita Complex 1, San Vicente","San Pedro","Laguna","Calabarzon",14.34936983,121.0384844,"phd",NA,NA,NA
"Z-20-24",NA,NA,"Canis familiaris",NA,"14-Feb-2020",NA,"Bayanan","Muntinlupa","Metropolitan Manila","National Capital Region",14.40197636,121.0327847,"phd",NA,NA,NA
"Z-20-33",NA,NA,"Canis familiaris",NA,"18-Feb-2020",NA,"F.B. Harizon Edsa","Pasay  City","Metropolitan Manila","National Capital Region",14.53080944,121.0041508,"phd",NA,NA,NA
"Z-20-51",NA,NA,"Canis familiaris",NA,"02-Mar-2020",NA,"Herald Village Subd.","Angono","Rizal","Calabarzon",14.54362773,121.165434,"phd",NA,NA,NA
"Z-22-103",NA,NA,"Canis familiaris",NA,"21-Nov-2022",NA,"Paroyhog","Santa Maria","Romblon","Southwestern Tagalog Region",12.40310216,122.0836566,"phd",NA,NA,NA
"Z-22-119",NA,NA,"Canis familiaris",NA,"28-Dec-2022",NA,"Tulay","Odiongan","Romblon","Southwestern Tagalog Region",12.39865996,122.0177701,"phd",NA,NA,NA
"Z-22-121",NA,NA,"Canis familiaris",NA,"19-Dec-2022",NA,"Carmen","San Agustin","Romblon","Southwestern Tagalog Region",12.55403552,122.1124048,"phd",NA,NA,NA
"Z-23-01",NA,NA,"Canis familiaris",NA,"03-Jan-2023",NA,"Balibago","Santa Rosa City","Laguna","Calabarzon",14.27260264,121.0895167,"phd",NA,NA,NA
"Z-23-01Sa",NA,NA,"Canis familiaris",NA,"03-Jan-2023",NA,"Balibago","Santa Rosa City","Laguna","Calabarzon",14.27260264,121.0895167,"phd",NA,NA,NA
"Z-98-1061",NA,NA,"Canis familiaris",NA,"05-Aug-1998",NA,"Tejero","General Trias","Cavite","Calabarzon",14.32966619,120.8999068,"phd",NA,NA,NA
"Z-98-134",NA,NA,"Canis familiaris",NA,"09-Feb-1998",NA,"Sampaloc   Homes","Dasmariñas","Cavite","Calabarzon",14.31850325,120.9657797,"phd",NA,NA,NA
"Z-98-206",NA,NA,"Canis familiaris",NA,"02-Mar-1998",NA,"Bagongbayan","Santa Cruz","Laguna","Calabarzon",14.26443013,121.4040122,"phd",NA,NA,NA
"Z-98-285",NA,NA,"Canis familiaris",NA,"18-Mar-1998",NA,"-","San Pablo City","Laguna","Calabarzon",14.05146733,121.3315598,"phd",NA,NA,NA
"Z-98-286",NA,NA,"Canis familiaris",NA,"19-Mar-1998",NA,"Tayuman","Mulanay","Quezon","Calabarzon",13.52552491,122.4578973,"phd",NA,NA,NA
"Z-98-335",NA,NA,"Canis familiaris",NA,"01-Apr-1998",NA,"-","Nagcarlan","Laguna","Calabarzon",14.14027602,121.4032743,"phd",NA,NA,NA
"Z-98-433",NA,NA,"Canis familiaris",NA,"30-Apr-1998",NA,"Palamitan","Kawit","Cavite","Calabarzon",14.44475736,120.9012276,"phd",NA,NA,NA
"Z-98-454",NA,NA,"Canis familiaris",NA,"04-May-1998",NA,"Betterliving Subd","Parañaque","Metropolitan Manila","National Capital Region",14.48357034,121.0147858,"phd",NA,NA,NA
"Z-98-515",NA,NA,"Canis familiaris",NA,"20-May-1998",NA,"Cupang","Muntinlupa","Metropolitan Manila","National Capital Region",14.40197636,121.0327847,"phd",NA,NA,NA
"Z-98-616",NA,NA,"Canis familiaris",NA,"18-Jun-1998",NA,"-","San Miguel","Bulacan","Central Luzon",15.17310142,121.0401182,"phd",NA,NA,NA
"Z-98-667",NA,NA,"Canis familiaris",NA,"29-Jun-1998",NA,"Mayapa","Calamba City","Laguna","Calabarzon",14.18862277,121.1242055,"phd",NA,NA,NA
"Z-98-712",NA,NA,"Canis familiaris",NA,"11-Jul-1998",NA,"Macantod","Siniloan","Laguna","Calabarzon",14.43714914,121.4867785,"phd",NA,NA,NA
"Z-98-718",NA,NA,"Canis familiaris",NA,"13-Jul-1998",NA,"Maraykid","San Juan","Batangas","Calabarzon",13.75727426,121.3908944,"phd",NA,NA,NA
"Z-98-780",NA,NA,"Canis familiaris",NA,"25-Jul-1998",NA,"San Miguel","Alaminos","Laguna","Calabarzon",14.04459696,121.2475488,"phd",NA,NA,NA
"Z-98-823",NA,NA,"Canis familiaris",NA,"05-Aug-1998",NA,"Tejero","General Trias","Cavite","Calabarzon",14.32966619,120.8999068,"phd",NA,NA,NA
"Z-98-838",NA,NA,"Canis familiaris",NA,"09-Aug-1998",NA,"Upper Bicutan","Taguig","Metropolitan Manila","National Capital Region",14.51469695,121.0660524,"phd",NA,NA,NA
"Z-98-860",NA,NA,"Canis familiaris",NA,"14-Aug-1998",NA,"-","San Francisco","Quezon","Calabarzon",13.29448721,122.5720534,"phd",NA,NA,NA
"RADDL1-16-154",NA,NA,"Dog",NA,"21-Jul-2016",NA,"Torac, Malay","San Carlos City","Pangasinan","Ilocos Region (I)",NA,NA,"2018_workshop",NA,NA,NA
"RADDL3-1038",NA,NA,"Dog",NA,"22-Oct-2015",NA,"CM Recto","Angeles City","Pampanga","Central Luzon (III)",NA,NA,"2018_workshop",NA,NA,NA
"REGION_5_2018-50",NA,NA,"Dog",NA,"20-Dec-2018",NA,"BASAG","LIGAO","ALBAY","Bicol (V)",NA,NA,"2018_workshop",NA,NA,NA
"REGION_5_2018-100",NA,NA,"Dog",NA,"27-Mar-2018",NA,"ZONE 1","LIBON","ALBAY","Bicol (V)",NA,NA,"2018_workshop",NA,NA,NA
"REGION_5_2018-304",NA,NA,"Dog",NA,"25-Oct-2018",NA,"SAN ROQUE","DARAGA","ALBAY","Bicol (V)",NA,NA,"2018_workshop",NA,NA,NA
"REGION_5_2018-311",NA,NA,"Dog",NA,"13-Nov-2018",NA,"BARIIS","TIWI","ALBAY","Bicol (V)",NA,NA,"2018_workshop",NA,NA,NA
"REGION_5_2019-1",NA,NA,"Dog",NA,"20-Mar-2019",NA,"PANAL","TABACO","ALBAY","Bicol (V)",NA,NA,"2018_workshop",NA,NA,NA
"REGION_5_2019-13",NA,NA,"Dog",NA,"17-Jan-2019",NA,"BATANG","LIGAO","ALBAY","Bicol (V)",NA,NA,"2018_workshop",NA,NA,NA
"Z-12-001",NA,NA,"Dog",NA,"20-Jan-2012",NA,"Sinalhan","Sta. Rosa City","Laguna","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-12-088",NA,NA,"Dog",NA,"29-Mar-2012",NA,"TS Cruz Subd.","Las Pinas City","Metro Manila","National Capital Region",NA,NA,"2018_workshop",NA,NA,NA
"Z-12-118",NA,NA,"Dog",NA,"31-May-2012",NA,"Bacao 2","Gen. Trias","Cavite","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-12-134",NA,NA,"Dog",NA,"18-Jun-2012",NA,"Pag-asa","Imus","Cavite","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-12-180",NA,NA,"Dog",NA,"18-Aug-2012",NA,"San Antonio","Cavite City","Cavite","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-12-212",NA,NA,"Dog",NA,"20-Apr-2012",NA,"-","Bauan","Batangas","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-13-002",NA,NA,"Dog",NA,"20-Feb-2013",NA,"BF International","Las Pinas City","Metro Manila","National Capital Region",NA,NA,"2018_workshop",NA,NA,NA
"Z-13-009",NA,NA,"Dog",NA,"19-Jan-2013",NA,"Paradahan I","Tanza","Cavite","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-13-011",NA,NA,"Dog",NA,"21-Jan-2013",NA,"Mahabang Parang","Angono","Rizal","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-14-138",NA,NA,"Dog",NA,"16-Jun-2014",NA,"Seacom Compd., Sucat","Paranaque City","Metro Manila","National Capital Region",NA,NA,"2018_workshop",NA,NA,NA
"Z-14-146",NA,NA,"Dog",NA,"26-Jun-2014",NA,"Sampaga Centro","Batangas City","Batangas","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-14-149",NA,NA,"Dog",NA,"28-Jun-2014",NA,"San Rafael","San Pablo City","Laguna","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-14-152",NA,NA,"Dog",NA,"20-Feb-2014",NA,"Tipas","Taguig City","Metro Manila","National Capital Region",NA,NA,"2018_workshop",NA,NA,NA
"Z-15-012",NA,NA,"Dog",NA,"22-Jan-2015",NA,"Camella Homes","Bacoor City","Cavite","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-15-019",NA,NA,"Dog",NA,"28-Jan-2015",NA,"Multinational Vill.","Paranaque City","Metro Manila","National Capital Region",NA,NA,"2018_workshop",NA,NA,NA
"Z-15-116",NA,NA,"Dog",NA,"17-Jun-2015",NA,"Purok 6, Landayan","San Pedro","Laguna","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-15-119",NA,NA,"Dog",NA,"19-Jun-2015",NA,"Villamor Air Base","Pasay City","Metro Manila","National Capital Region",NA,NA,"2018_workshop",NA,NA,NA
"Z-15-130",NA,NA,"Dog",NA,"20-Jun-2015",NA,"Pinagtipunan","Gen. Trias","Cavite","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-15-148",NA,NA,"Dog",NA,"20-Apr-2015",NA,"Upper Bicutan","Taguig","Metro Manila","National Capital Region",NA,NA,"2018_workshop",NA,NA,NA
"Z-15-185",NA,NA,"Dog",NA,"18-Oct-2015",NA,"San Dionisio","Paranaque City","Metro Manila","National Capital Region",NA,NA,"2018_workshop",NA,NA,NA
"Z-16-013",NA,NA,"Dog",NA,"16-Jan-2016",NA,"PEA 2A, Langgam","San Pedro","Laguna","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-16-052",NA,NA,"Dog",NA,"20-Mar-2016",NA,"Pasong Buaya II","Imus City","Cavite","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-16-159",NA,NA,"Dog",NA,"20-Dec-2016",NA,"Capipisa","Tanza","Cavite","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
"Z-16-186",NA,NA,"Dog",NA,"20-Mar-2016",NA,"Woodrow Subd.,Bgy. Pasig","Antipolo City","Rizal","Calabarzon (IV-A)",NA,NA,"2018_workshop",NA,NA,NA
