"tip","distance","Sample_ID","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","Region_short","phylogenetic_clade","lineage","decimal_date"
"OQ326742",0.030793418,"18-216",NA,"OQ326742","Canis lupus familiaris","brain",2018-01-01,"date_collected","Poblacion","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326759",0.030442747,"18-130",NA,"OQ326759","Canis lupus familiaris","brain",2018-01-01,"date_collected","Poblacion","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326752",0.030183867,"18-102",NA,"OQ326752","Canis lupus familiaris","brain",2018-01-01,"date_collected","Tugbok","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326736",0.030621948,"18-199",NA,"OQ326736","Canis lupus familiaris","brain",2018-01-01,"date_collected","Tugbok","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326766",0.030183988,"18-121",NA,"OQ326766","Canis lupus familiaris","brain",2018-01-01,"date_collected","Tugbok","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OR971632",0.032621278,"R11-2022-14",NA,"OR971632","Canis lupus familiaris","brain",2022-02-15,"date_collected","Camudmud","Igacos","Davao del Norte-Carmen","Davao del Norte","Davao del Norte","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; raddl_correction; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2022.12328767123
"OR971675",0.03322998,"R13-2021-2155",NA,"OR971675","Canis lupus familiaris","brain",2021-10-21,"date_collected","P-2, magawad,","Loreto","Agusan del Sur-Loreto","Agusan del Sur","Agusan del Sur","Region XIII (Caraga)","Region XIII (Caraga)",NA,NA,"vgtk; raddl_correction; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342,"Canis lupus familiaris","Dog","Domestic","Mindanao","Caraga","AL_Asian_SEA4","Asian SEA4_A1",2021.80273972603
"OQ326778",0.03123971,"18-223",NA,"OQ326778","Canis lupus familiaris","brain",2018-01-01,"date_collected","Buhangin","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326774",0.031765865,"18-151",NA,"OQ326774","Canis lupus familiaris","brain",2018-01-01,"date_collected","Buhangin","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326748",0.032112123,"18-138",NA,"OQ326748","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OR971638",0.03218498,"R11-2022-30",NA,"OR971638","Canis lupus familiaris","brain",2022-04-25,"date_collected","Apokon","Tagum city","Davao del Norte-Tagum City","Davao del Norte","Davao del Norte","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; raddl_correction; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2022.31232876712
"OR971637",0.032271698,"R11-2022-28",NA,"OR971637","Canis lupus familiaris","brain",2022-04-01,"date_collected","Magugpo central","Tagum city","Davao del Norte-Tagum City","Davao del Norte","Davao del Norte","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; raddl_correction; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2022.24657534247
"OQ326764",0.03123316,"18-096",NA,"OQ326764","Canis lupus familiaris","brain",2018-01-01,"date_collected","Buhangin","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"R11-22-001",0.032951205,"R11-22-001",NA,NA,"Canis familiaris",NA,2022-01-01,"date_collected","","",NA,"",NA,"Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2022
"OQ326770",0.032021837,"19-022",NA,"OQ326770","Canis lupus familiaris","brain",2019-01-01,"date_collected",NA,"Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2019
"OR971628",0.03000807,"R11-2021-61",NA,"OR971628","Canis lupus familiaris","brain",2021-10-14,"date_collected","Mankilam","Tagum city","Davao del Norte-Tagum City","Davao del Norte","Davao del Norte","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; raddl_correction; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2021.78356164384
"R11-21-61",0.029991799,"R11-21-61",NA,NA,"Canis familiaris",NA,2021-08-11,"date_collected","","Midsayap","North Cotabato-Midsayap","North Cotabato","North Cotabato","Bangsamoro","Bangsamoro Autonomous Region In Muslim Mindanao (BARMM)",7.136249451,124.5166062,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","BARMM","AL_Asian_SEA4","Asian SEA4_A1",2021.60821917808
"OQ326768",0.029051911,"18-191",NA,"OQ326768","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326773",0.029314667,"18-153",NA,"OQ326773","Canis lupus familiaris","brain",2018-01-01,"date_collected","Tugbok","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326746",0.028876608,"18-188",NA,"OQ326746","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326779",0.028964201,"18-196",NA,"OQ326779","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326762",0.029314594,"18-120",NA,"OQ326762","Canis lupus familiaris","brain",2018-01-01,"date_collected","Tugbok","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326756",0.029577584,"18-114",NA,"OQ326756","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326749",0.028954862,"18-107",NA,"OQ326749","Canis lupus familiaris","brain",2018-01-01,"date_collected","ComVal",NA,NA,"Davao de Oro (Compostela Valley)","Compostela Valley","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OR971639",0.029732361,"R11-2022-32",NA,"OR971639","Canis lupus familiaris","brain",2022-05-02,"date_collected","Poblacion","Compostela","Compostela Valley-Laak","Davao de Oro (Compostela Valley)","Compostela Valley","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; raddl_correction; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2022.33150684932
"OQ326784",0.030628071,"18-142",NA,"OQ326784","Canis lupus familiaris","brain",2018-01-01,"date_collected","Nabunturan","Nabunturan","Compostela Valley-Nabunturan","Davao de Oro (Compostela Valley)","Compostela Valley","Davao Region","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326744",0.028855612,"18-162",NA,"OQ326744","Canis lupus familiaris","brain",2018-01-01,"date_collected","Samal","Samal","Davao del Norte-Carmen","Davao del Norte","Davao del Norte","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326760",0.028521614,"18-133",NA,"OQ326760","Canis lupus familiaris","brain",2018-01-01,"date_collected","Tagum","Tagum","Davao del Norte-Carmen","Davao del Norte","Davao del Norte","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326751",0.030591857,"18-106",NA,"OQ326751","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OR971640",0.029436531,"R11-2022-33",NA,"OR971640","Canis lupus familiaris","brain",2022-05-05,"date_collected","Puan","Davao city","Davao del Sur-Malita","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; raddl_correction; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2022.3397260274
"OR971631",0.029534246,"R11-2022-11",NA,"OR971631","Canis lupus familiaris","brain",2022-02-04,"date_collected","Tacunan","Davao city","Davao del Sur-Malita","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; raddl_correction; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2022.09315068493
"R11-22-002",0.029005364,"R11-22-002",NA,NA,"Canis familiaris",NA,2022-01-05,"date_collected","Talomo","Davao City","Davao del Sur-Malita","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",7.254430625,125.4144871,"phd; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2022.01095890411
"OQ326750",0.028311429,"18-099",NA,"OQ326750","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326747",0.028311429,"18-163",NA,"OQ326747","Canis lupus familiaris","brain",2018-01-01,"date_collected","Toril","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326755",0.028311429,"18-101",NA,"OQ326755","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326761",0.028398906,"18-094",NA,"OQ326761","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326737",0.028573986,"18-172",NA,"OQ326737","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326783",0.028924474,"18-181",NA,"OQ326783","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326777",0.0286614,"18-183",NA,"OQ326777","Canis lupus familiaris","brain",2018-01-01,"date_collected","Tugbok","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
"OQ326765",0.02851005,"19-050",NA,"OQ326765","Canis lupus familiaris","brain",2019-01-01,"date_collected","Panabo","Panabo","Davao del Norte-Carmen","Davao del Norte","Davao del Norte","Davao Region","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2019
"OQ326745",0.028943509,"18-214",NA,"OQ326745","Canis lupus familiaris","brain",2018-01-01,"date_collected","Talomo","Davao","Davao del Sur-Sulop","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"vgtk; manual_correction","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311,"Canis lupus familiaris","Dog","Domestic","Mindanao","Davao Region","AL_Asian_SEA4","Asian SEA4_A1",2018
